Date,Open,High,Low,Close,Adj Close,Volume
2018-06-20,46.604797,46.958881,46.079384,46.116505,46.116505,2649263
2018-06-21,46.262135,46.501999,45.688179,45.928040,45.928040,2649963
2018-06-22,46.239292,46.239292,44.965733,45.259853,45.259853,3443517
2018-06-25,44.774414,45.062820,43.663620,44.029125,44.029125,2304316
2018-06-26,44.189034,44.651627,43.826385,44.388920,44.388920,2436692
2018-06-27,44.574528,44.948601,43.115364,43.166763,43.166763,2531596
2018-06-28,42.924042,43.934895,42.455742,43.495148,43.495148,2257039
2018-06-29,43.609367,43.963448,43.249573,43.543690,43.543690,2147076
2018-07-02,43.135349,43.954884,42.869789,43.874928,43.874928,1751700
2018-07-03,44.149059,44.251858,43.689320,43.712166,43.712166,829274
2018-07-05,43.829239,44.446030,43.412334,43.920616,43.920616,1723334
2018-07-06,43.920616,44.683037,43.909195,44.403198,44.403198,1139201
2018-07-09,44.591663,45.042831,44.003426,44.366077,44.366077,2084040
2018-07-10,44.488865,44.748714,43.312393,43.560822,43.560822,2599184
2018-07-11,43.023987,43.943462,43.023987,43.335236,43.335236,1896683
2018-07-12,43.483723,44.665905,43.446602,44.383209,44.383209,2056374
2018-07-13,44.571674,44.708736,43.743576,44.134781,44.134781,1629831
2018-07-16,44.100513,44.431751,43.492290,44.080524,44.080524,1545783
2018-07-17,43.669331,44.423187,43.218163,44.231869,44.231869,2240229
2018-07-18,44.337521,44.511707,43.537979,43.849228,43.849228,1723684
2018-07-19,43.766418,44.266132,43.472301,43.557968,43.557968,1743646
2018-07-20,43.557968,43.883495,43.223873,43.332382,43.332382,2295911
2018-07-23,43.260994,43.974873,43.032555,43.872074,43.872074,2401672
2018-07-24,44.308968,45.034267,43.286694,43.606510,43.606510,2660469
2018-07-25,43.826385,45.362652,43.669331,44.948601,44.948601,2971797
2018-07-26,44.543118,44.965733,42.992577,44.294689,44.294689,4006288
2018-07-27,44.328957,44.745861,42.275841,43.055397,43.055397,2867087
2018-07-30,42.772701,43.252426,41.322102,41.556255,41.556255,3809125
2018-07-31,41.724728,42.535694,41.464878,42.047401,42.047401,3364021
2018-08-01,41.821815,42.692745,41.693317,42.021702,42.021702,2398870
2018-08-02,41.781837,43.572243,41.519131,43.537979,43.537979,3064250
2018-08-03,43.537979,43.909195,42.789833,43.606510,43.606510,2850628
2018-08-06,43.635067,44.440319,43.289551,44.280411,44.280411,2960941
2018-08-07,44.337521,44.731583,43.963448,44.534554,44.534554,2859033
2018-08-08,47.801254,48.438034,45.999428,47.958309,47.958309,6677263
2018-08-09,49.537407,52.475727,49.508850,52.141632,52.141632,8299390
2018-08-10,52.181610,55.759567,51.993149,55.111366,55.111366,7120266
2018-08-13,54.920048,55.945175,54.137634,54.588806,54.588806,5800713
2018-08-14,54.757282,55.699600,54.026272,54.246143,54.246143,4820503
2018-08-15,53.655052,54.511707,52.284409,52.981155,52.981155,3167909
2018-08-16,53.660767,53.683609,52.752712,52.889778,52.889778,2727708
2018-08-17,53.660767,54.525986,52.866932,54.331810,54.331810,2895454
2018-08-20,54.525986,54.525986,53.452312,54.394630,54.394630,3406045
2018-08-21,54.317532,54.683037,53.914906,54.037693,54.037693,2140422
2018-08-22,54.040546,55.425472,54.040546,55.356937,55.356937,2399220
2018-08-23,55.065678,56.681896,55.065678,56.116505,56.116505,3090865
2018-08-24,56.250713,57.467163,56.193604,56.910336,56.910336,2808604
2018-08-27,57.110222,57.926899,56.873215,57.227299,57.227299,3742587
2018-08-28,57.330097,57.352940,56.279270,57.047401,57.047401,2438092
2018-08-29,57.198746,57.355797,56.316391,56.661907,56.661907,1783919
2018-08-30,56.539120,56.539120,55.696747,55.810966,55.810966,1903687
2018-08-31,55.810966,56.539120,55.810966,56.310680,56.310680,2143574
2018-09-04,56.619076,58.418049,55.742432,57.921188,57.921188,2945532
2018-09-05,57.824100,58.029697,54.925758,55.870930,55.870930,3426007
2018-09-06,55.708168,56.116505,54.737293,55.825245,55.825245,2041666
2018-09-07,55.539692,57.509995,55.382637,57.495716,57.495716,4819102
2018-09-10,57.729870,58.643631,56.396343,58.252426,58.252426,3548226
2018-09-11,58.489433,59.851513,57.775558,59.708736,59.708736,3539822
2018-09-12,59.648773,60.802399,58.537979,60.790977,60.790977,3484490
2018-09-13,61.107937,63.549400,60.976585,63.520844,63.520844,8643286
2018-09-14,63.392345,63.832096,62.290119,62.749859,62.749859,2794946
2018-09-17,62.735580,63.101086,61.207882,61.356369,61.356369,3696711
2018-09-18,61.601940,63.372360,61.416332,63.089664,63.089664,2564164
2018-09-19,63.226727,63.415192,61.784695,62.364365,62.364365,1940108
2018-09-20,62.518562,62.852657,61.404911,61.416332,61.416332,2853430
2018-09-21,60.265564,61.473446,59.908623,60.105656,60.105656,4080530
2018-09-24,58.994862,60.536835,57.941177,59.588806,59.588806,3407096
2018-09-25,60.165619,61.587666,60.022842,61.016563,61.016563,3835040
2018-09-26,61.419189,62.130211,60.562534,61.636208,61.636208,2056725
2018-09-27,61.684753,62.672756,61.607655,62.113079,62.113079,1936256
2018-09-28,61.827526,62.247288,61.290691,61.884636,61.884636,2028709
2018-10-01,62.027412,62.378639,59.691605,60.117077,60.117077,3112227
2018-10-02,59.968590,60.451172,59.100513,60.125641,60.125641,2772183
2018-10-03,59.897202,60.865219,59.491718,60.625359,60.625359,1664150
2018-10-04,60.628212,61.002285,59.257568,60.088520,60.088520,2769732
2018-10-05,60.308395,60.813820,58.175327,59.463165,59.463165,2086842
2018-10-08,58.852085,59.540264,57.235867,58.101086,58.101086,2071083
2018-10-09,57.966877,59.348942,57.507137,57.587093,57.587093,1830145
2018-10-10,57.752712,57.964020,54.220444,54.728725,54.728725,4682174
2018-10-11,53.794975,55.899487,53.794975,55.168476,55.168476,3952707
2018-10-12,56.850372,57.724159,56.207882,57.535694,57.535694,2335484
2018-10-15,57.698460,58.252426,56.170761,56.636208,56.636208,2319024
2018-10-16,57.087379,59.548828,57.010281,59.391777,59.391777,1970575
2018-10-17,59.617363,59.680183,58.112507,58.954884,58.954884,1187878
2018-10-18,58.946316,58.946316,57.110222,57.415764,57.415764,2338285
2018-10-19,58.123928,58.255283,55.568249,55.865219,55.865219,2144975
2018-10-22,55.428326,57.312965,55.428326,56.790405,56.790405,1778316
2018-10-23,55.790977,56.664764,53.974873,56.530556,56.530556,2359998
2018-10-24,56.567677,56.736153,53.920616,54.040546,54.040546,2055674
2018-10-25,54.714451,55.973728,54.354652,55.228439,55.228439,1802129
2018-10-26,53.772129,54.820103,52.709881,53.689320,53.689320,2253537
2018-10-29,54.137634,54.911480,52.975445,53.814964,53.814964,5526506
2018-10-30,53.612221,56.621929,53.249573,55.191319,55.191319,4991401
2018-10-31,55.711021,57.695602,55.396915,56.136494,56.136494,2666423
2018-11-01,56.567677,57.878353,55.559681,57.641350,57.641350,4269989
2018-11-02,57.969730,58.923473,56.047974,56.753284,56.753284,1933804
2018-11-05,56.781837,57.107368,55.159908,56.256424,56.256424,2559262
2018-11-06,56.521988,56.953171,55.296974,56.273560,56.273560,4174384
2018-11-07,52.738434,53.109653,49.366077,52.886921,52.886921,11176633
2018-11-08,54.825813,57.587093,52.949741,53.201027,53.201027,7826970
2018-11-09,52.615646,53.826385,50.382637,53.269562,53.269562,6501113
2018-11-12,52.592804,53.061108,50.639633,51.382069,51.382069,4686026
2018-11-13,51.302113,53.358082,51.302113,52.966877,52.966877,5324091
2018-11-14,53.238152,53.655052,51.427757,51.601940,51.601940,4977393
2018-11-15,51.716164,52.966877,50.513992,52.966877,52.966877,3765000
2018-11-16,52.470016,53.283836,51.884636,52.167332,52.167332,2728408
2018-11-19,51.821815,52.255856,47.658482,47.775558,47.775558,4160376
2018-11-20,46.721874,48.732155,45.199886,48.041119,48.041119,4254230
2018-11-21,48.703598,50.502571,48.258137,49.825813,49.825813,5055137
2018-11-23,49.026272,50.157055,49.026272,49.723015,49.723015,917874
2018-11-26,50.191319,50.596802,49.814392,50.108509,50.108509,1895633
2018-11-27,49.980011,50.391205,48.857796,48.877785,48.877785,1926100
2018-11-28,49.037693,50.496861,49.037693,50.476871,50.476871,3657139
2018-11-29,50.568249,51.830383,50.471161,51.479156,51.479156,2590079
2018-11-30,51.242146,51.619076,49.874359,50.816677,50.816677,3126586
2018-12-03,52.001713,55.159908,50.622501,52.415764,52.415764,4312363
2018-12-04,52.344376,52.809822,50.391205,50.759567,50.759567,3602507
2018-12-06,50.008568,53.235294,48.663620,53.032555,53.032555,3693910
2018-12-07,52.390064,52.969730,50.993717,51.145061,51.145061,2153380
2018-12-10,50.813820,52.370075,50.137066,51.182182,51.182182,3293281
2018-12-11,52.190178,52.487148,50.294117,51.059395,51.059395,1674656
2018-12-12,51.541977,53.021130,50.968018,52.744144,52.744144,3456824
2018-12-13,53.089664,53.129639,51.330669,51.818962,51.818962,3988778
2018-12-14,51.656197,52.689892,50.259853,52.527126,52.527126,2309219
2018-12-17,52.041691,52.347229,49.700172,50.091377,50.091377,2487471
2018-12-18,50.405483,51.587666,50.128498,50.571102,50.571102,2244782
2018-12-19,51.099373,52.615646,50.354084,50.679611,50.679611,3116430
2018-12-20,50.208450,51.576241,48.409481,49.294689,49.294689,3827336
2018-12-21,49.685894,49.685894,47.261566,47.487148,47.487148,3199777
2018-12-24,47.087379,48.817818,46.085094,47.915478,47.915478,2495525
2018-12-26,48.340946,51.539120,48.135349,51.504852,51.504852,2736813
2018-12-27,50.993717,52.384354,49.960022,52.247288,52.247288,2929423
2018-12-28,52.541405,52.741291,51.050827,51.736153,51.736153,2953237
2018-12-31,52.255856,52.661335,51.413479,52.267277,52.267277,1460334
2019-01-02,51.087952,52.030270,50.850941,51.467731,51.467731,2202058
2019-01-03,50.916618,51.530556,49.523129,49.543118,49.543118,2664672
2019-01-04,50.479725,52.538548,49.900059,52.255856,52.255856,2166687
2019-01-07,52.341518,52.707024,51.256424,51.693317,51.693317,2576772
2019-01-08,52.450027,53.166763,51.901772,52.904057,52.904057,5003307
2019-01-09,53.106796,53.814964,52.609936,52.915478,52.915478,2309219
2019-01-10,52.641350,53.103943,52.181610,52.921188,52.921188,2256339
2019-01-11,52.595661,53.223873,51.830383,52.301540,52.301540,2313771
2019-01-14,51.641918,52.113079,50.850941,51.876072,51.876072,2252136
2019-01-15,52.361507,54.745861,52.284409,54.534554,54.534554,2683583
2019-01-16,54.825813,55.282696,53.489433,54.288979,54.288979,2248984
2019-01-17,53.774986,56.207882,53.774986,55.462593,55.462593,2391866
2019-01-18,55.982296,57.164478,55.571102,57.113079,57.113079,2836970
2019-01-22,56.973160,57.361507,55.890919,56.473446,56.473446,2881095
2019-01-23,56.382069,57.724159,56.122215,57.632782,57.632782,2669224
2019-01-24,57.481438,58.592232,57.181610,58.537979,58.537979,1620726
2019-01-25,58.860649,60.414047,58.612221,60.354084,60.354084,3824884
2019-01-28,59.291832,60.194176,58.957737,59.874359,59.874359,3705466
2019-01-29,60.197029,60.314106,58.495148,58.515133,58.515133,1531074
2019-01-30,58.752144,59.928612,58.355225,59.468876,59.468876,2149177
2019-01-31,59.668762,60.616791,59.668762,60.331238,60.331238,2282604
2019-02-01,59.625927,60.551113,59.625927,60.276985,60.276985,2803351
2019-02-04,60.285549,60.599655,59.200459,60.108509,60.108509,2557861
2019-02-05,60.057110,60.314106,59.414619,60.248428,60.248428,2952536
2019-02-06,59.854370,60.251286,58.215305,59.051971,59.051971,5132531
2019-02-07,62.395775,63.289551,60.513992,61.659054,61.659054,3830838
2019-02-08,61.393490,62.204456,59.971443,61.667618,61.667618,3977572
2019-02-11,61.713306,63.489433,61.713306,63.260994,63.260994,4212906
2019-02-12,63.412334,63.957737,62.701313,63.535122,63.535122,2778487
2019-02-13,63.517990,63.932037,62.535694,63.238152,63.238152,2081589
2019-02-14,63.035408,63.252426,62.621361,62.932610,62.932610,2160384
2019-02-15,63.132496,63.178185,62.301540,62.826958,62.826958,1158111
2019-02-19,62.832668,63.112507,62.141632,62.221588,62.221588,3306588
2019-02-20,62.609936,62.829811,61.424900,61.921761,61.921761,1175972
2019-02-21,61.547688,62.378639,60.848087,61.967445,61.967445,1604266
2019-02-22,62.352940,62.806969,61.570530,62.558537,62.558537,1537378
2019-02-25,63.021130,63.346661,61.393490,61.610508,61.610508,3454723
2019-02-26,61.504852,61.504852,60.428326,60.965164,60.965164,2060577
2019-02-27,60.962307,61.336380,60.271275,60.910908,60.910908,1952015
2019-02-28,60.819530,61.227871,60.051399,60.836666,60.836666,2520740
2019-03-01,61.016563,61.787552,60.622501,61.327812,61.327812,2058476
2019-03-04,61.541977,61.541977,59.320389,60.234154,60.234154,2859033
2019-03-05,60.185608,61.156483,60.185608,60.862366,60.862366,1499556
2019-03-06,60.953739,61.093662,60.039978,60.177040,60.177040,1666252
2019-03-07,60.251286,60.336948,59.280411,59.663052,59.663052,1549285
2019-03-08,58.832096,59.877213,58.669331,59.337521,59.337521,1186478
2019-03-11,59.503139,60.631069,58.966305,59.380356,59.380356,2404473
2019-03-12,59.860081,60.105656,57.538548,59.820103,59.820103,6476949
2019-03-13,60.388351,60.782410,58.946316,58.997715,58.997715,2473112
2019-03-14,58.997715,59.677326,58.646488,59.306110,59.306110,1743646
2019-03-15,59.394630,60.017132,58.880638,59.980011,59.980011,1691466
2019-03-18,59.805824,61.324959,59.805824,61.156483,61.156483,5234790
2019-03-19,61.373501,62.452885,60.839520,62.170189,62.170189,1826293
2019-03-20,62.047401,62.624214,61.576241,62.527126,62.527126,3781460
2019-03-21,62.404339,64.077667,61.936035,63.963448,63.963448,2215715
2019-03-22,63.752144,64.143349,62.664192,62.698460,62.698460,1548584
2019-03-25,62.467163,62.915478,60.933750,61.110794,61.110794,2349842
2019-03-26,61.567677,62.284409,60.593945,61.173615,61.173615,2397469
2019-03-27,61.236435,61.761848,59.340378,59.660194,59.660194,2018553
2019-03-28,59.962879,60.471161,59.377499,60.068531,60.068531,1480646
2019-03-29,60.822388,60.822388,59.625927,59.997143,59.997143,2418831
2019-04-01,60.314106,61.296402,59.591663,59.854370,59.854370,2079137
2019-04-02,59.825813,60.071388,58.917763,60.017132,60.017132,3010669
2019-04-03,60.342663,61.253571,59.774414,61.067963,61.067963,2794596
2019-04-04,61.190746,61.453457,58.543690,59.166191,59.166191,2334083
2019-04-05,59.263279,59.902912,58.774986,59.223301,59.223301,3719824
2019-04-08,59.220444,60.197029,58.298115,59.980011,59.980011,1900886
2019-04-09,59.534554,60.599655,59.223301,60.276985,60.276985,2164236
2019-04-10,60.491150,61.199314,60.385494,60.925186,60.925186,2239179
2019-04-11,60.916618,61.761848,60.773846,61.496288,61.496288,1553137
2019-04-12,61.761848,61.970303,59.968590,61.110794,61.110794,2060927
2019-04-15,61.173615,63.146774,59.968590,62.592804,62.592804,3045339
2019-04-16,62.678471,63.475159,61.113647,61.679043,61.679043,3074406
2019-04-17,62.113079,62.384354,61.399200,61.978870,61.978870,2501479
2019-04-18,62.118790,63.389492,61.253571,62.826958,62.826958,3754844
2019-04-22,62.715591,64.257568,62.267277,64.011993,64.011993,2053923
2019-04-23,63.940605,65.750999,63.940605,65.351227,65.351227,2298713
2019-04-24,65.359795,66.644775,65.351227,65.662476,65.662476,1598313
2019-04-25,66.147919,66.193604,64.980011,65.633926,65.633926,1815787
2019-04-26,65.902344,65.902344,65.017136,65.382637,65.382637,966902
2019-04-29,65.639633,65.639633,64.640205,64.757278,64.757278,3644882
2019-04-30,64.534554,64.860077,63.583668,64.203316,64.203316,2640158
2019-05-01,64.240433,65.005714,64.111938,64.249001,64.249001,3538771
2019-05-02,64.114792,64.605942,63.677898,64.029129,64.029129,2157232
2019-05-03,64.308968,65.471161,64.054825,65.185608,65.185608,3298884
2019-05-06,63.883495,65.462593,62.852657,65.248428,65.248428,3329351
2019-05-07,64.988579,65.331238,63.737865,64.434608,64.434608,3091566
2019-05-08,66.787552,69.348946,65.822388,68.218163,68.218163,4084383
2019-05-09,64.683037,67.921188,63.506569,66.079384,66.079384,5309032
2019-05-10,66.125069,67.013138,64.051971,65.111366,65.111366,2682532
2019-05-13,63.792118,65.125641,62.335808,64.477440,64.477440,3101021
2019-05-14,64.962875,65.422615,64.323242,64.534554,64.534554,2041666
2019-05-15,64.140488,66.170761,63.969158,65.539696,65.539696,2820161
2019-05-16,65.556824,68.500854,65.528267,67.912621,67.912621,2095247
2019-05-17,67.187325,68.635063,66.918900,67.093086,67.093086,1319904
2019-05-20,66.561966,66.918900,65.399773,66.327812,66.327812,1793024
2019-05-21,66.781837,66.947456,64.968590,65.251282,65.251282,5075098
2019-05-22,64.962875,65.479729,63.983437,64.654480,64.654480,6722789
2019-05-23,64.171906,64.640205,63.209595,63.760708,63.760708,4141115
2019-05-24,64.057678,64.274696,63.295261,63.643631,63.643631,3827336
2019-05-28,63.906338,65.017136,63.549400,64.106224,64.106224,3813678
2019-05-29,63.563679,63.963448,62.764133,63.412334,63.412334,2196454
2019-05-30,63.466591,64.114792,62.921188,63.452312,63.452312,2351943
2019-05-31,62.855511,63.532269,62.555683,63.063965,63.063965,1528973
2019-06-03,62.981155,63.226727,60.613934,61.327812,61.327812,3580795
2019-06-04,61.970303,63.712166,61.424900,63.669331,63.669331,2669224
2019-06-05,64.191887,65.148483,63.583668,64.985725,64.985725,2707046
2019-06-06,65.562538,65.659622,64.043404,64.563110,64.563110,1658897
2019-06-07,64.625931,65.671043,64.625931,65.157051,65.157051,1837499
2019-06-10,65.551117,66.590523,65.265564,65.419762,65.419762,2147076
2019-06-11,66.136490,66.262138,64.203316,64.951454,64.951454,1807382
2019-06-12,65.105652,65.519707,64.637352,65.456879,65.456879,1046748
2019-06-13,65.705315,66.484863,65.222733,65.899483,65.899483,1492903
2019-06-14,65.879494,66.390633,64.637352,65.225586,65.225586,1605317
2019-06-17,65.625359,66.096519,64.137634,65.454025,65.454025,1648742
2019-06-18,65.876640,66.833237,64.905769,64.985725,64.985725,2584126
2019-06-19,64.306114,64.982864,62.412907,64.360367,64.360367,2112056
2019-06-20,65.222733,65.505424,63.677898,64.217590,64.217590,2630352
2019-06-21,63.966305,64.585953,62.067390,62.589951,62.589951,3110827
2019-06-24,63.029697,65.005714,62.946888,64.683037,64.683037,4114850
2019-06-25,64.834381,64.997147,60.482582,60.799541,60.799541,5806666
2019-06-26,60.876640,62.347229,60.876640,61.750427,61.750427,4308160
2019-06-27,62.041691,62.881210,61.984581,62.292976,62.292976,3327600
2019-06-28,62.224442,62.992577,61.681896,62.115932,62.115932,4763070
2019-07-01,63.018276,64.234726,62.698460,63.403770,63.403770,1551036
2019-07-02,63.500858,64.209023,62.521416,64.131927,64.131927,1932053
2019-07-03,64.249001,65.214165,64.166191,64.848656,64.848656,849935
2019-07-05,64.534554,65.422615,64.063393,65.008568,65.008568,1769210
2019-07-08,64.540260,65.059967,64.154770,64.534554,64.534554,1120640
2019-07-09,64.457451,65.679611,64.457451,65.294121,65.294121,1721233
2019-07-10,65.468307,66.507713,65.348373,66.304970,66.304970,1430567
2019-07-11,66.619072,67.027412,65.616791,65.773842,65.773842,1312199
2019-07-12,66.150772,66.604797,65.579666,66.284981,66.284981,1607068
2019-07-15,66.287834,66.941750,66.082237,66.864647,66.864647,703552
2019-07-16,66.559113,67.427185,65.948029,66.073669,66.073669,1428116
2019-07-17,66.353516,67.135925,65.773842,66.402054,66.402054,1702322
2019-07-18,66.213593,68.712166,66.213593,68.235291,68.235291,2523891
2019-07-19,68.703598,69.922897,68.006851,68.023987,68.023987,1997191
2019-07-22,68.492287,69.420334,68.095375,68.774986,68.774986,1485198
2019-07-23,69.300400,69.300400,67.872643,68.686462,68.686462,1189980
2019-07-24,68.563675,69.871506,68.532265,69.762993,69.762993,1336713
2019-07-25,69.754425,70.025703,68.952026,69.488861,69.488861,1562242
2019-07-26,70.065674,70.402626,69.306114,69.782982,69.782982,1137450
2019-07-29,69.677330,69.940033,68.620789,69.388924,69.388924,991416
2019-07-30,69.103371,69.274696,68.300972,68.503716,68.503716,1447026
2019-07-31,68.623642,69.163338,67.681328,68.260994,68.260994,1300993
2019-08-01,68.058250,69.845802,68.058250,68.172470,68.172470,2551207
2019-08-02,68.043976,69.300400,67.238724,67.609940,67.609940,2696890
2019-08-05,66.359222,66.816109,64.154770,65.194176,65.194176,2844324
2019-08-06,65.793831,67.021706,65.773842,66.584808,66.584808,2261241
2019-08-07,73.306679,76.733292,69.834381,73.752144,73.752144,6237412
2019-08-08,71.173615,74.240433,70.334091,73.335236,73.335236,7302020
2019-08-09,74.723015,74.842949,70.973732,72.661339,72.661339,3456124
2019-08-12,72.775558,72.775558,68.994858,69.968590,69.968590,3935898
2019-08-13,69.260422,71.304970,68.252426,68.412338,68.412338,4494467
2019-08-14,67.407196,68.729301,66.687607,68.635063,68.635063,2692688
2019-08-15,68.526558,70.391205,67.961166,69.960022,69.960022,2918217
2019-08-16,70.234154,71.482010,69.968590,71.150772,71.150772,2092095
2019-08-19,72.161621,72.161621,69.797256,71.327812,71.327812,3510405
2019-08-20,71.236435,72.609940,70.802399,72.244431,72.244431,2882146
2019-08-21,72.986862,74.351799,72.652771,73.977730,73.977730,3668345
2019-08-22,74.154770,74.740150,73.343803,74.431755,74.431755,2444746
2019-08-23,73.994858,75.071388,72.961166,73.066818,73.066818,2919267
2019-08-26,74.051971,74.089088,71.830383,72.812675,72.812675,3606009
